ticker,rank,quarter,nominal,real,relative
CERN,24,04/01/87,80.0,168.0,0.000531794674076
LRCX,25,04/01/87,64.0,134.0,0.000425435739261
SWKS,26,04/01/87,54.0,114.0,0.000358961405002
CDNS,27,04/01/87,5.0,11.0,3.32371671298e-05
YHOO,0,04/01/87,0,0,0.0
XLNX,0,04/01/87,0,0,0.0
WDAY,0,04/01/87,0,0,0.0
VRSN,0,04/01/87,0,0,0.0
VMW,0,04/01/87,0,0,0.0
ULTI,0,04/01/87,0,0,0.0
TWTR,0,04/01/87,0,0,0.0
TDC,0,04/01/87,0,0,0.0
SYMC,0,04/01/87,0,0,0.0
STX,0,04/01/87,0,0,0.0
SSNC,0,04/01/87,0,0,0.0
SPLK,0,04/01/87,0,0,0.0
SNPS,0,04/01/87,0,0,0.0
SNDK,0,04/01/87,0,0,0.0
RHT,0,04/01/87,0,0,0.0
QRVO,0,04/01/87,0,0,0.0
QCOM,0,04/01/87,0,0,0.0
PYPL,0,04/01/87,0,0,0.0
PTC,0,04/01/87,0,0,0.0
PANW,0,04/01/87,0,0,0.0
ON,0,04/01/87,0,0,0.0
NXPI,0,04/01/87,0,0,0.0
NVDA,0,04/01/87,0,0,0.0
NUAN,0,04/01/87,0,0,0.0
NTAP,0,04/01/87,0,0,0.0
NOW,0,04/01/87,0,0,0.0
NFLX,0,04/01/87,0,0,0.0
NCR,0,04/01/87,0,0,0.0
N,0,04/01/87,0,0,0.0
MXIM,0,04/01/87,0,0,0.0
MRVL,0,04/01/87,0,0,0.0
MCHP,0,04/01/87,0,0,0.0
MBLY,0,04/01/87,0,0,0.0
MANH,0,04/01/87,0,0,0.0
LNKD,0,04/01/87,0,0,0.0
JNPR,0,04/01/87,0,0,0.0
IT,0,04/01/87,0,0,0.0
INTU,0,04/01/87,0,0,0.0
IMS,0,04/01/87,0,0,0.0
IM,0,04/01/87,0,0,0.0
IACI,0,04/01/87,0,0,0.0
GRMN,0,04/01/87,0,0,0.0
GOOGL,0,04/01/87,0,0,0.0
GDDY,0,04/01/87,0,0,0.0
FTNT,0,04/01/87,0,0,0.0
FSL,0,04/01/87,0,0,0.0
