education level,gender,2013 Enrollments,2014 Enrollments,2015 Enrollments
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,female,Not Enrolled,IVMOOC-2014,Not Enrolled
High School,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Ph.D.,female,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,male,Not Enrolled,IVMOOC-2014,Not Enrolled
Unknown,Not Specified,Not Enrolled,IVMOOC-2014,Not Enrolled
